symbol_rank,symbol,symbol_frequency,arxiv_id,categories,text_source,matched_text,usage_context,extraction_rule,concept_IRI,canonical_label,domain_tags,source_provenance,source_status,start_char,end_char
37,\geq,19,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,\geq,"Let $ω(\mathbb{G})$ be the clique number of a graph $\mathbb{G}$, i.e.\ the number of vertices in a largest complete subgraph of $\mathbb{G}_{}$. Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).",spaCy MathEntRuler entity,http://cll.niimm.ksu.ru/ontologies/mathematics#E1202,Inequality,logic,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,911,915
17,\frac,32,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,\frac,"Let $ω(\mathbb{G})$ be the clique number of a graph $\mathbb{G}$, i.e.\ the number of vertices in a largest complete subgraph of $\mathbb{G}_{}$. Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).",spaCy MathEntRuler entity,http://example.org/mathkg/Division,Division,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,919,924
7,p,56,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,p,"Let $ω(\mathbb{G})$ be the clique number of a graph $\mathbb{G}$, i.e.\ the number of vertices in a largest complete subgraph of $\mathbb{G}_{}$. Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,927,928
40,\varepsilon,18,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,\varepsilon,"Let $ω(\mathbb{G})$ be the clique number of a graph $\mathbb{G}$, i.e.\ the number of vertices in a largest complete subgraph of $\mathbb{G}_{}$. Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).",spaCy MathEntRuler entity,,,,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,937,948
10,t,40,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,t,"\ the number of vertices in a largest complete subgraph of $\mathbb{G}_{}$. Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1017,1018
43,\infty,16,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,\infty,"\ the number of vertices in a largest complete subgraph of $\mathbb{G}_{}$. Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).",spaCy MathEntRuler entity,,,,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1030,1036
82,\mapsto,4,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,\mapsto,"Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1117,1124
12,N,39,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,N,"Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1133,1134
10,t,40,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,t,"Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1155,1156
43,\infty,16,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,\infty,"Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,,,,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1169,1175
10,t,40,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,t,"Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1181,1182
43,\infty,16,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,\infty,"Alves, Ribeiro and Sanchis showed that, for any given $\varepsilon>0$, we have $ω(\mathbb{G}_{2t})\geq t^{\frac{1-p}{2-p}(1-\varepsilon)}$ with high probability (i.e.\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,,,,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1194,1200
13,G,38,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,G,"\ with probability tending to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1237,1238
17,\frac,32,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,\frac,"Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,http://example.org/mathkg/Division,Division,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1258,1263
7,p,56,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,p,"Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1266,1267
17,\frac,32,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,\frac,"Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,http://example.org/mathkg/Division,Division,general-mathematics,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1285,1290
53,\right,13,2606.18722v1,math.PR; cs.DM; math.CO,title_abstract,\right,"Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\mathbb{G}_{2t}) = Ω\left(t^{\frac{1-p}{2-p}}\Big(\log^{\frac{1}{2-p}}(t)f(t)\Big)^{-1}\right).\]",spaCy MathEntRuler entity,,,,https://arxiv.org/pdf/2606.18722v1,metadata_abstract,1316,1322
23,\mathrm,29,2606.18700v1,math.ST,title_abstract,\mathrm,"ayesian Prediction in Gamma Models: Admissibility and Infinitesimal Prediction We study estimation and prediction in the Gamma model $\mathrm{Ga}(α,β)$, where the shape parameter $α$ is known and the scale parameter $β$ is unknown, under the Kullback--Leibler loss. For $α\le1$, all scale-invariant estimators of $β$ have infinite risk, indicating a qualitative change in the estimation problem at the boundary $α=1$.",spaCy MathEntRuler entity,,,,https://arxiv.org/pdf/2606.18700v1,metadata_abstract,135,142
35,\le,20,2606.18700v1,math.ST,title_abstract,\le,"ayesian Prediction in Gamma Models: Admissibility and Infinitesimal Prediction We study estimation and prediction in the Gamma model $\mathrm{Ga}(α,β)$, where the shape parameter $α$ is known and the scale parameter $β$ is unknown, under the Kullback--Leibler loss. For $α\le1$, all scale-invariant estimators of $β$ have infinite risk, indicating a qualitative change in the estimation problem at the boundary $α=1$. Our main result is that the Bayesian predictive density based on the Jeffreys prior is admissible for all $α>0$.",spaCy MathEntRuler entity,http://cll.niimm.ksu.ru/ontologies/mathematics#E1202,Inequality,logic,https://arxiv.org/pdf/2606.18700v1,metadata_abstract,273,276
25,m,28,2606.18693v1,math.AC; math.AG,title_abstract,m,"losing two recent conjectures related to the Jacobian ideal of hyperplane arrangements This work is about two conjectures stated by Burity--Simis--Tohăneanu regarding the Jacobian ideal of the defining polynomial of a central arrangement of $m$ hyperplanes. One settles one of these conjectures referring to the Jacobian ideal being a minimal reduction of the ideal of $(m-1)$-fold products. The second conjecture claiming the linear type property of the Jacobian ideal is disproved in rank at least four, by means of an explicit counter-example.",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18693v1,metadata_abstract,243,244
